Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,latitude,longitude
7/31/2013,2,2.1,20.8,0,4.4,10.7,31,7,11,48,26,1022.2,1017.9,0,0,11.4,20,No,No,-23.7951,133.889
8/1/2013,2,3.7,22.9,0,4.4,10.7,26,0,11,44,19,1020.8,1016.9,0,0,11.5,22.7,No,No,-23.7951,133.889
8/2/2013,2,2.7,22.6,0,4.4,10.7,39,0,13,47,20,1023.6,1021,0,0,12.2,21.1,No,No,-23.7951,133.889
8/3/2013,2,2.4,21.1,0,5.6,10.7,37,4,19,36,20,1025.8,1022.4,0,0,13.1,20.3,No,No,-23.7951,133.889
8/4/2013,2,3.4,22.2,0,4.6,10.7,31,7,15,38,19,1024.9,1021.1,0,0,13.4,21.6,No,No,-23.7951,133.889
8/5/2013,2,3,23.8,0,4.6,10.7,20,4,6,45,18,1023.4,1018.4,0,0,13.2,23.3,No,No,-23.7951,133.889
8/6/2013,2,5.1,26.3,0,3.6,10.7,33,0,11,36,13,1021,1016.5,0,0,15.9,24.8,No,No,-23.7951,133.889
8/7/2013,2,4.9,26,0,5.6,10.8,30,7,15,27,13,1020.9,1017.2,0,0,16,25,No,No,-23.7951,133.889
8/8/2013,2,5.8,26,0,5.6,10.8,31,0,19,32,20,1021,1016.9,0,0,15.9,25.6,No,No,-23.7951,133.889
8/9/2013,2,7.1,29.1,0,5.4,10.9,26,13,9,30,15,1019.5,1015.4,0,0,19.7,28.6,No,No,-23.7951,133.889
8/10/2013,2,8.6,30,0,5.2,10.8,26,0,9,27,13,1018.2,1014.9,0,0,21,28.8,No,No,-23.7951,133.889
8/11/2013,2,9,30.8,0,6.2,10.9,37,13,19,16,11,1016.6,1012.9,0,0,21.8,30.5,No,No,-23.7951,133.889
8/12/2013,2,11.1,25.7,0,8.4,10.9,37,22,17,37,29,1017.3,1014.8,0,0,19.4,25.2,No,No,-23.7951,133.889
8/13/2013,2,7,29.8,0,7,11,33,9,15,42,19,1019.2,1013.7,0,1,17.5,28.1,No,No,-23.7951,133.889
8/14/2013,2,12.1,27.8,0,6.6,10.9,35,13,19,24,18,1017.2,1015.9,1,1,22.7,26.5,No,No,-23.7951,133.889
8/15/2013,2,7.8,26.6,0,7.6,10.7,54,26,17,33,15,1021.2,1015.4,1,1,15.8,25.8,No,No,-23.7951,133.889
8/16/2013,2,15.6,32.1,0,8.2,6.9,65,28,43,17,11,1012.5,1008.7,7,3,23.3,31.5,No,No,-23.7951,133.889
8/17/2013,2,13.5,22.6,0,12,9.9,35,20,15,22,13,1020.2,1017,5,1,15,21.4,No,No,-23.7951,133.889
8/18/2013,2,5.8,26.2,0,7.4,11,30,11,11,20,13,1021,1016.8,2,1,15.3,25.1,No,No,-23.7951,133.889
8/19/2013,2,7,26.3,0,5.4,10.9,37,2,24,25,7,1020.7,1017.1,3,4,16.4,25,No,No,-23.7951,133.889
8/20/2013,2,9,21.2,0,8.6,8.6,37,20,24,47,29,1022.1,1018.5,7,4,14.3,20.2,No,No,-23.7951,133.889
8/21/2013,2,2.8,21.1,0,5.8,11.1,39,19,15,32,19,1022,1018.3,1,0,12.7,20.3,No,No,-23.7951,133.889
8/22/2013,2,3.6,21.3,0,6.4,11.1,50,19,19,24,16,1023.9,1020.5,0,0,14.9,20.1,No,No,-23.7951,133.889
8/23/2013,2,2.7,22.4,0,6.2,11.2,35,6,17,34,17,1025.9,1022.1,0,0,14.3,22,No,No,-23.7951,133.889
8/24/2013,2,3.3,22.9,0,5,11.2,37,0,15,40,19,1026.4,1021.4,0,1,14.6,22.2,No,No,-23.7951,133.889
8/25/2013,2,3.7,24.6,0,5.4,11.4,33,0,13,40,11,1025,1020.2,0,0,15.3,23.1,No,No,-23.7951,133.889
8/26/2013,2,4.4,28,0,5.6,11.3,28,15,15,21,9,1022.9,1017.8,0,0,18.9,27,No,No,-23.7951,133.889
8/27/2013,2,6.4,30.8,0,7.2,11.3,30,2,13,11,9,1020.9,1016.8,0,0,22.1,29,No,No,-23.7951,133.889
8/29/2013,2,16.3,31.2,0,13,11.4,31,19,4,16,13,1017.3,1013.2,0,0,24,29.1,No,No,-23.7951,133.889
8/30/2013,2,9.7,35.1,0,7.8,11.2,52,0,28,25,9,1016.6,1011.4,0,0,22.1,34.6,No,No,-23.7951,133.889
8/31/2013,2,14.3,34.4,0,11.8,10.6,30,7,13,25,17,1017.9,1014.5,1,3,26.5,33.3,No,No,-23.7951,133.889
9/1/2013,2,15,36.5,0,7.8,6.9,33,2,11,30,13,1020.8,1016.4,3,7,26.2,33.5,No,No,-23.7951,133.889
9/2/2013,2,19.1,33.7,0,8,7.5,41,19,19,16,12,1023.5,1019.5,6,7,27.8,31.4,No,No,-23.7951,133.889
9/5/2013,2,9.9,33.3,0,19,11.3,33,19,15,18,5,1022.5,1018.5,1,1,25.4,32.1,No,No,-23.7951,133.889
9/6/2013,2,9.8,32.2,0,9.6,10.9,33,6,11,24,7,1023.1,1018.4,4,1,22,31,No,No,-23.7951,133.889
9/7/2013,2,8.6,30.5,0,10.2,11.3,37,17,9,15,9,1021.9,1016.7,4,5,24.3,29.9,No,No,-23.7951,133.889
9/8/2013,2,10.7,31.8,0,8,11.3,41,24,15,21,14,1020.1,1014.5,0,0,25.4,30.9,No,No,-23.7951,133.889
9/9/2013,2,12.3,33.1,0,9.4,11.1,46,28,22,12,10,1015.9,1011,1,3,26.4,32.1,No,No,-23.7951,133.889
9/10/2013,2,13.9,31,0,8.6,11.3,31,22,13,23,12,1015.7,1011.1,1,1,22,29.7,No,No,-23.7951,133.889
9/11/2013,2,10.9,34.2,0,8.4,8.2,43,9,20,29,12,1015.1,1010.3,6,6,20.6,33.3,No,No,-23.7951,133.889
9/12/2013,2,20.4,35.7,0,10.8,9.5,52,20,33,16,11,1012.6,1008.9,6,5,31.3,33.8,No,No,-23.7951,133.889
9/13/2013,2,13.6,32.1,0,13.6,11.3,30,13,11,24,14,1016.4,1011.1,0,1,23.5,31,No,No,-23.7951,133.889
9/14/2013,2,11.5,35.8,0,8,10.8,46,17,22,23,9,1013.5,1006.9,3,5,24.9,34.2,No,No,-23.7951,133.889
9/15/2013,2,22.2,35.1,0,12.8,10.9,70,13,50,25,10,1010.7,1005.5,1,2,28.1,33.9,No,No,-23.7951,133.889
9/16/2013,2,12.9,27.5,0,16,11.4,39,24,20,15,12,1015,1011.8,0,0,21.1,25.6,No,No,-23.7951,133.889
9/17/2013,2,7.6,32,0,8,11.4,57,15,31,25,6,1014.1,1008,0,0,20.6,30.7,No,No,-23.7951,133.889
9/18/2013,2,12.4,26.4,0,10,11.2,35,19,9,31,22,1014.9,1010.2,0,0,19,24.6,No,No,-23.7951,133.889
9/19/2013,2,7.4,29.5,0,8.8,11.4,37,11,11,23,8,1014.2,1010.7,0,0,19.9,28.3,No,No,-23.7951,133.889
9/20/2013,2,8.1,31.9,0,7.6,11.5,37,13,17,13,7,1016.7,1011.7,0,0,22.7,30,No,No,-23.7951,133.889
9/21/2013,2,9.1,34.9,0,8,11.4,46,7,11,11,5,1015.4,1010.6,0,1,24.6,33.1,No,No,-23.7951,133.889
9/22/2013,2,12.4,36.1,0,10,11.5,50,24,30,7,3,1013.9,1009,0,0,27.6,34.8,No,No,-23.7951,133.889
9/23/2013,2,23.2,37.3,0,14.8,10.9,54,30,28,10,7,1011.8,1006.1,2,1,30.1,36.5,No,No,-23.7951,133.889
9/24/2013,2,17.1,37.5,0,15.8,11.4,44,17,17,7,4,1012.2,1008,0,0,28.9,36.6,No,No,-23.7951,133.889
9/25/2013,2,13.9,38.1,0,12,11.5,46,19,30,8,4,1013.7,1009.2,0,0,29.7,36.9,No,No,-23.7951,133.889
9/26/2013,2,16.3,28.8,0,13.8,11.2,44,24,20,21,14,1019.4,1014.6,0,0,22.4,27.8,No,No,-23.7951,133.889
10/1/2013,2,20.4,27.8,0,19.2,8.6,56,26,15,41,23,1018.7,1014.5,7,5,20.5,26.3,No,No,-23.7951,133.889
10/2/2013,2,10.4,30.6,0,7.4,11.7,33,19,17,16,11,1019.4,1015.7,0,0,22.3,28.3,No,No,-23.7951,133.889
10/3/2013,2,10.7,27.2,0,9.6,11.7,52,28,24,20,18,1022.3,1017.9,0,0,20.3,25.6,No,No,-23.7951,133.889
10/4/2013,2,6,28,0,10.8,11.9,39,30,20,17,5,1020.2,1014.5,0,0,18.9,26.8,No,No,-23.7951,133.889
10/5/2013,2,6.8,33.6,0,11.2,12,26,11,13,9,4,1015.8,1010.3,0,0,24,32.6,No,No,-23.7951,133.889
10/6/2013,2,10.1,36.3,0,9,12,37,20,11,1,1,1012.7,1008.3,0,0,30.1,34.9,No,No,-23.7951,133.889
10/7/2013,2,12.3,39,0,11.2,11.9,54,22,11,1,4,1011.2,1008.3,0,0,32.6,36.7,No,No,-23.7951,133.889
10/8/2013,2,13.5,38.4,0,11.6,11.9,57,26,26,8,6,1015.6,1010.9,0,0,28.8,36.1,No,No,-23.7951,133.889
10/9/2013,2,16.4,39.9,0,13.6,12,65,6,9,12,2,1014.2,1009.3,0,0,31.5,39,No,No,-23.7951,133.889
10/10/2013,2,24.3,42.6,0,15.8,10.5,57,26,20,4,3,1011.6,1007.6,1,3,34.7,40.1,No,No,-23.7951,133.889
10/11/2013,2,16.7,27.3,0,18.4,6.8,43,24,15,37,21,1017.7,1012.7,7,6,18.7,25.2,No,No,-23.7951,133.889
10/12/2013,2,17.9,31.3,0,9.2,0,39,0,22,31,20,1012.3,1008.3,8,8,22.6,30.2,No,No,-23.7951,133.889
10/13/2013,2,18.9,27.7,0,8,11.5,52,33,30,39,21,1017.6,1014.9,0,1,20.4,26,No,No,-23.7951,133.889
10/14/2013,2,13,25.3,0,15,11.9,50,30,24,20,11,1023.1,1017.6,1,1,16.9,23.8,No,No,-23.7951,133.889
10/15/2013,2,6.2,30.1,0,9,11.7,41,17,17,12,5,1021.1,1016,2,1,19.4,28.9,No,No,-23.7951,133.889
10/19/2013,2,10,37.6,0,37.2,12.2,31,17,22,3,5,1016.5,1010.9,0,1,25.9,35.9,No,No,-23.7951,133.889
10/20/2013,2,16.1,40.5,0,13,12.4,39,17,15,3,3,1012.1,1006.8,0,1,34,38.9,No,No,-23.7951,133.889
10/21/2013,2,20.9,41.1,0,14.8,12.3,52,24,11,1,2,1010,1005.4,1,1,34.5,40,No,No,-23.7951,133.889
10/22/2013,2,22.1,27.1,0,16.6,5.1,35,20,19,36,40,1015.2,1013,7,7,26,24.9,No,No,-23.7951,133.889
10/23/2013,2,16.4,23.8,0,8,4.8,46,28,20,31,36,1017.6,1016.3,7,7,21.7,21,No,No,-23.7951,133.889
10/24/2013,2,15.4,27,0,8,11.8,50,31,28,21,12,1020.9,1017.1,5,4,19.8,24.7,No,No,-23.7951,133.889
10/25/2013,2,8.3,29.4,0,11.8,12.6,43,22,26,14,5,1022.4,1017.5,0,0,20.5,28.7,No,No,-23.7951,133.889
10/26/2013,2,8,32.4,0,11.6,12.7,43,20,19,2,1,1022.4,1017.1,0,1,23.5,31.4,No,No,-23.7951,133.889
10/27/2013,2,9.1,34.8,0,12,12.7,35,20,17,3,2,1019,1013.4,0,1,26.4,33.3,No,No,-23.7951,133.889
10/28/2013,2,14.7,38.8,0,11.6,12.6,46,11,20,3,4,1015,1010.9,0,1,30.6,36.7,No,No,-23.7951,133.889
10/29/2013,2,15.4,30.9,0,15.6,12.4,46,30,20,19,14,1019.3,1014.9,1,1,22.7,29.4,No,No,-23.7951,133.889
10/30/2013,2,13.1,30.7,0,12,11.7,39,24,20,18,10,1019.5,1014.8,1,6,22.2,29.8,No,No,-23.7951,133.889
10/31/2013,2,15.2,32.3,0,12.4,12.7,41,28,7,9,6,1019.6,1015.4,2,1,24.3,31,No,No,-23.7951,133.889
11/1/2013,2,12.2,33.1,0,13.8,13,44,28,24,6,1,1019.1,1013.8,0,1,25.9,32.1,No,No,-23.7951,133.889
11/2/2013,2,10.3,34.9,0,14.2,12.8,41,24,15,5,4,1017.5,1012.3,0,1,26.6,33.2,No,No,-23.7951,133.889
11/3/2013,2,14.3,37.1,0,11.8,12.8,54,20,24,7,10,1016.7,1012.2,1,2,29.4,36,No,No,-23.7951,133.889
11/4/2013,2,17.7,36.5,0,15.8,12.1,52,28,24,12,6,1018.1,1013.7,1,1,29.5,34.9,No,No,-23.7951,133.889
11/5/2013,2,16.6,36.4,0,17.2,12.8,41,26,13,5,4,1017.3,1012.2,0,1,26.9,36.4,No,No,-23.7951,133.889
11/6/2013,2,14.2,38.2,0,14,12.7,37,15,20,5,6,1013.7,1008.9,1,2,29.6,36.5,No,No,-23.7951,133.889
11/7/2013,2,18,41.3,0,14.2,12.1,56,22,11,4,6,1010,1004.7,1,2,33.5,39.3,No,No,-23.7951,133.889
11/8/2013,2,19.6,35.2,0,14.8,8.8,46,22,20,34,14,1013,1008.4,5,6,26.4,33.7,No,No,-23.7951,133.889
11/9/2013,2,18.8,29.1,0,15.6,12,52,24,22,27,19,1016.1,1011.3,6,1,21.6,27.6,No,No,-23.7951,133.889
11/10/2013,2,16.4,27.9,0,14.6,10.2,48,30,19,16,14,1016,1011.6,4,6,21,26.7,No,No,-23.7951,133.889
11/11/2013,2,13.1,29.1,0,11.8,12.8,43,28,17,14,10,1015.1,1010.9,6,1,21.5,27.6,No,No,-23.7951,133.889
11/12/2013,2,9.7,30.1,0,11.2,12.9,46,30,13,8,8,1015.3,1010.5,0,1,22.4,28.6,No,No,-23.7951,133.889
11/13/2013,2,11.4,34.2,0,13,13,39,24,19,7,6,1014.7,1009.7,1,1,24.4,32.7,No,No,-23.7951,133.889
11/14/2013,2,16.4,37.3,0,15.2,13,44,17,13,5,8,1014.4,1009.3,1,1,28.6,35.5,No,No,-23.7951,133.889
11/15/2013,2,17.7,38.6,0,15.4,8.9,72,28,13,4,8,1012.1,1007.1,4,7,31.5,36.1,No,No,-23.7951,133.889
11/16/2013,2,23.9,33.6,0,14.8,2.9,69,19,20,16,16,1009.3,1006.8,7,7,29.9,30.4,No,No,-23.7951,133.889
11/17/2013,2,19.2,34,0,10.6,10.3,39,13,22,19,8,1010.1,1006.6,7,5,25.6,32.5,No,No,-23.7951,133.889
11/18/2013,2,20.1,35,0,15.4,7.3,43,30,13,8,10,1010.6,1005.1,7,7,25.6,33.8,No,No,-23.7951,133.889
11/19/2013,2,22.7,35.1,0,13,9.2,31,9,11,21,14,1007.6,1003.1,3,7,30.1,33.9,No,No,-23.7951,133.889
11/20/2013,2,22.5,34.9,0,12,9.1,39,19,19,28,19,1008.5,1004.8,3,6,27,33,No,No,-23.7951,133.889
11/21/2013,2,18.5,32.8,0,12,8.8,41,22,17,27,23,1007.7,1005.9,5,7,27.8,31.6,No,No,-23.7951,133.889
11/22/2013,2,17,35.9,0,11.6,8.8,43,19,15,38,18,1009.6,1005.7,7,5,23.5,34.2,No,No,-23.7951,133.889
11/23/2013,2,22.4,34,0,10.4,3.9,43,24,28,23,23,1008.4,1005.7,7,7,28.7,30,No,No,-23.7951,133.889
11/24/2013,2,18.6,37.4,0,9.6,8.8,39,24,13,17,14,1008.3,1002.5,1,5,28.2,37,No,No,-23.7951,133.889
11/25/2013,2,25.8,36.9,0,14.2,10.5,63,15,24,34,26,1005.6,1000.8,2,7,29.9,35.6,No,Yes,-23.7951,133.889
11/26/2013,2,24.7,38.2,1.2,13.2,5.5,46,17,9,28,19,1007.2,1003.3,7,7,31,35.8,Yes,No,-23.7951,133.889
11/27/2013,2,24.2,38.6,0,10.6,7.5,41,26,17,12,12,1008.7,1004.3,2,7,33.4,37,No,No,-23.7951,133.889
11/28/2013,2,21,37.1,0,11.4,5.6,63,17,33,28,48,1006.7,1007.3,4,7,34.2,26.8,No,No,-23.7951,133.889
11/29/2013,2,16.5,36.7,0,8,12.8,33,19,20,53,21,1009.8,1005.5,2,3,26.6,35.9,No,No,-23.7951,133.889
11/30/2013,2,23.3,38.9,0,15.8,10.2,48,31,7,25,17,1010,1005.8,5,5,29.7,37.3,No,No,-23.7951,133.889
12/1/2013,2,23.2,40.6,0,15.4,10.2,31,6,11,16,14,1011.8,1006.7,1,5,32.9,38.9,No,No,-23.7951,133.889
12/2/2013,2,28,39.5,0,14.6,5.6,44,13,15,27,66,1010.1,1008.4,2,8,36.3,27,No,Yes,-23.7951,133.889
12/3/2013,2,23.4,40.1,2.6,6,8.5,50,15,20,32,18,1008.3,1003.5,1,7,33.3,38.9,Yes,Yes,-23.7951,133.889
12/4/2013,2,20.7,30.5,14.8,14.6,4.1,46,22,9,90,54,1009.1,1006.6,7,7,22,28.3,Yes,Yes,-23.7951,133.889
12/5/2013,2,17.8,27.3,1.4,7.2,10.2,41,26,20,33,17,1014.7,1012.1,7,7,19.4,25.9,Yes,No,-23.7951,133.889
12/6/2013,2,12.3,30.5,0,10.6,13.1,44,22,19,18,8,1016.4,1011.8,5,2,21.3,30,No,No,-23.7951,133.889
12/7/2013,2,14.5,35.1,0,13.2,12.4,33,19,7,13,6,1014.4,1010.2,1,1,25.9,33,No,No,-23.7951,133.889
12/8/2013,2,18.5,41,0,11.2,12.6,37,11,17,8,5,1011.3,1006.5,1,5,32.8,37.8,No,No,-23.7951,133.889
12/9/2013,2,24.3,39.9,0,13.8,9.1,61,22,20,30,18,1008.4,1004.9,3,6,31.7,37.8,No,No,-23.7951,133.889
12/10/2013,2,20.7,30,1,12.8,5.6,44,24,26,61,27,1012.8,1008.8,7,3,21.6,28,No,No,-23.7951,133.889
12/11/2013,2,19.8,25.3,0,11.4,0.2,39,22,26,22,42,1012.8,1012.2,7,7,23.2,20.3,No,No,-23.7951,133.889
12/12/2013,2,14.4,32.1,0,6.2,13.2,43,26,13,25,14,1012.9,1009.1,1,1,23.9,30.1,No,No,-23.7951,133.889
12/13/2013,2,14.2,34.7,0,12,13.4,48,20,20,13,8,1013.5,1009.7,1,1,27.9,33.4,No,No,-23.7951,133.889
12/14/2013,2,14.2,35.3,0,14.8,12.7,50,24,22,11,4,1014.1,1010.2,1,6,29.8,34.6,No,No,-23.7951,133.889
12/15/2013,2,17.9,36.7,0,14.8,10.7,46,24,20,9,4,1013.6,1009.1,2,6,30.7,35.5,No,No,-23.7951,133.889
12/16/2013,2,24.9,38,0,16,5.4,52,28,26,11,8,1013.4,1009.4,7,6,29.7,35.9,No,No,-23.7951,133.889
12/17/2013,2,23.4,36.9,0,15,1,37,28,17,7,5,1012.3,1008.7,7,7,30.1,36,No,No,-23.7951,133.889
12/18/2013,2,19.2,40.8,0,12.4,9.1,39,13,13,5,6,1010.8,1007.4,6,6,32.6,39.7,No,No,-23.7951,133.889
12/19/2013,2,23,42.4,0,15.2,10.9,46,13,9,9,10,1009.1,1005.6,1,5,34.9,40.8,No,No,-23.7951,133.889
12/20/2013,2,26.4,41.2,0,15.2,10.1,65,17,6,20,15,1009,1004.5,1,7,35.4,39.7,No,No,-23.7951,133.889
12/21/2013,2,25.8,40.1,0.4,12.8,8.8,69,17,24,24,17,1008.7,1004.5,2,2,31.2,37.9,No,No,-23.7951,133.889
12/22/2013,2,23,33.2,1,12.8,0.5,69,13,11,57,37,1009.3,1005.9,7,7,26.3,31.7,No,Yes,-23.7951,133.889
12/23/2013,2,17.4,20.6,1.8,5.8,0,30,2,6,94,82,1013.4,1012.8,8,8,17.8,19.8,Yes,Yes,-23.7951,133.889
12/25/2013,2,18.2,29.2,1.8,2.2,3.4,26,6,13,92,47,1012.1,1009.7,7,7,20.5,28.4,Yes,No,-23.7951,133.889
12/26/2013,2,18.2,35.9,0,4.8,12.2,41,6,24,46,13,1012.4,1008.3,1,1,27.7,34,No,No,-23.7951,133.889
12/27/2013,2,17,38.1,0,12.2,13.4,52,11,30,20,10,1010,1005.6,0,1,30.2,37.4,No,No,-23.7951,133.889
12/28/2013,2,18,41.8,0,15.2,13.3,43,24,20,10,3,1008.1,1004.7,1,2,34.2,40.7,No,No,-23.7951,133.889
12/29/2013,2,21,41.7,0,15.2,11.7,48,28,6,18,7,1010.7,1006.4,2,5,31.9,39.9,No,No,-23.7951,133.889
12/30/2013,2,22,40.7,0,16.4,9.8,41,26,17,11,11,1011.4,1007.4,7,7,33.1,39.2,No,No,-23.7951,133.889
12/31/2013,2,21.7,43.5,0,14.2,13.3,39,20,15,9,6,1010.8,1006,2,1,35.3,42.6,No,No,-23.7951,133.889
1/1/2014,2,27.5,43.9,0,18.8,13.3,46,22,15,6,6,1007.9,1004.2,1,1,39.1,42.4,No,No,-23.7951,133.889
1/2/2014,2,23.4,44.9,0,17.2,11.7,54,19,22,20,12,1007.7,1003.8,6,6,38,42.5,No,No,-23.7951,133.889
1/3/2014,2,28.6,38.1,0,17.8,13.1,61,26,26,29,13,1009.6,1007.1,2,3,31.5,36.4,No,No,-23.7951,133.889
1/4/2014,2,21.5,33.4,0,18,13.3,48,28,13,22,16,1012.2,1008.3,3,2,26.5,32.1,No,No,-23.7951,133.889
1/5/2014,2,16.6,35.6,0,15,13.2,43,19,26,10,5,1012.2,1009,1,2,27.4,34.1,No,No,-23.7951,133.889
1/6/2014,2,15.3,33.4,0,16.6,13.2,59,31,30,23,13,1015.2,1011.7,3,2,25.6,32.4,No,No,-23.7951,133.889
1/7/2014,2,13.1,32.5,0,17,13.2,43,28,26,10,6,1014.9,1010.1,0,0,24.7,30.4,No,No,-23.7951,133.889
1/8/2014,2,12.4,34.2,0,15.2,13.3,44,15,22,11,6,1012.2,1007.2,0,0,25.4,31.6,No,No,-23.7951,133.889
1/9/2014,2,13.8,35.6,0,13.2,13.4,43,17,11,8,4,1010.6,1007,0,0,27,34.1,No,No,-23.7951,133.889
1/10/2014,2,15.1,39,0,13.4,13.3,43,20,17,8,5,1011.3,1008.1,0,1,30,36.6,No,No,-23.7951,133.889
1/11/2014,2,19.8,40.6,0,15.6,12.9,54,17,20,16,13,1012,1007.7,1,5,32.2,38.4,No,No,-23.7951,133.889
1/12/2014,2,23.6,39.6,0,18.8,11.6,54,22,31,19,15,1010.6,1005.8,1,5,33.8,37.8,No,No,-23.7951,133.889
1/13/2014,2,25.4,39.7,0,17,8.1,48,19,30,25,15,1007.6,1002.6,1,7,33.9,38.2,No,No,-23.7951,133.889
1/14/2014,2,26.3,39,0,12,10.9,52,19,31,34,14,1007.5,1003.7,6,7,31.9,36.9,No,No,-23.7951,133.889
1/15/2014,2,26.4,36.5,0,16.8,7.8,54,22,26,38,26,1008.3,1004,7,7,30.1,34,No,Yes,-23.7951,133.889
1/16/2014,2,22.4,28.1,1.2,13,0,46,20,28,70,83,1007.5,1005.7,7,8,25.2,23.9,Yes,Yes,-23.7951,133.889
1/17/2014,2,21.2,25.5,5.8,2.8,0,31,17,9,85,87,1006.5,1004.6,8,8,23.2,24.5,Yes,Yes,-23.7951,133.889
1/18/2014,2,21,24.5,17.6,0,0,63,41,20,87,83,1008.5,1006.4,8,8,21.2,21.4,Yes,Yes,-23.7951,133.889
1/19/2014,2,19.9,27,8.2,0.2,0,39,20,9,71,75,1008.1,1006.7,7,8,23.7,24.7,Yes,No,-23.7951,133.889
1/20/2014,2,22.4,31.2,0.6,0.8,1.6,30,4,17,60,41,1006.7,1004.7,7,8,26.9,30.7,No,No,-23.7951,133.889
1/21/2014,2,24.3,34.1,0,6.2,2,50,9,11,58,34,1007.4,1003.7,7,7,27.5,33.5,No,No,-23.7951,133.889
1/22/2014,2,24.6,38.9,0,9,7.9,35,7,15,41,25,1007.4,1004.4,7,6,30.8,36.3,No,No,-23.7951,133.889
1/23/2014,2,25,40,0,10.6,10.2,37,19,19,14,21,1007.5,1003.5,0,4,32.1,38.4,No,No,-23.7951,133.889
1/24/2014,2,29.7,41.2,0,11.6,7.6,56,28,20,35,21,1005.3,1002.3,7,7,34.1,39.4,No,No,-23.7951,133.889
1/25/2014,2,24.9,30.6,0,15.4,5.3,43,26,22,46,47,1010.9,1008.9,3,7,27.8,28,No,No,-23.7951,133.889
1/26/2014,2,22.2,36.7,0,8.8,12.4,37,20,17,30,27,1009.6,1005.8,1,5,28.8,34.5,No,No,-23.7951,133.889
1/27/2014,2,25.1,38,0,12.2,12.3,50,17,20,41,27,1007.6,1003.8,1,5,31.4,37,No,No,-23.7951,133.889
1/28/2014,2,24.4,34.9,0,14.4,8.2,44,20,22,44,47,1008.1,1004.7,1,6,31.1,31.6,No,No,-23.7951,133.889
1/29/2014,2,27.1,39.2,0,9.4,10.1,50,13,15,25,16,1007.4,1003.5,5,6,32.1,38.1,No,No,-23.7951,133.889
1/30/2014,2,23.2,41.1,0,14.2,12.9,43,13,20,19,8,1006.1,1002.5,0,1,33.8,39.2,No,No,-23.7951,133.889
1/31/2014,2,20.6,39.7,0,17,12.7,48,33,19,12,7,1004.8,1001.7,0,0,32.8,37.6,No,No,-23.7951,133.889
2/1/2014,2,19.5,39,0,18.6,10.9,50,11,13,15,13,1002.4,998.7,0,2,31,37.3,No,No,-23.7951,133.889
2/2/2014,2,22.9,38.6,0,14.8,12.2,43,13,17,54,20,1002.4,997.7,1,5,27.9,37.2,No,No,-23.7951,133.889
2/3/2014,2,24.1,35.9,0,12,8.2,56,15,11,50,57,1002.8,999.9,3,7,30.8,29.6,No,Yes,-23.7951,133.889
2/4/2014,2,22.1,27.2,21.6,12.8,1.3,56,19,9,98,85,1005.5,1004.3,8,8,22.6,24.1,Yes,Yes,-23.7951,133.889
2/5/2014,2,20.5,34,21.2,2,3.3,44,2,31,67,22,1006.2,1003.1,7,7,25.1,33.3,Yes,No,-23.7951,133.889
2/6/2014,2,19,35.9,0,9.4,12,65,20,37,33,18,1006.5,1002.7,1,1,29,35.2,No,No,-23.7951,133.889
2/7/2014,2,20.7,35.8,0,14.6,12.3,54,13,35,35,19,1006.9,1003.2,0,2,30.2,35.6,No,No,-23.7951,133.889
2/8/2014,2,20.6,35.8,0,14,12,48,17,17,35,25,1006.6,1002.9,1,7,31,34.6,No,No,-23.7951,133.889
2/9/2014,2,22.2,37.8,0,10.8,12.6,46,13,19,32,41,1008.2,1004.9,2,6,31.8,33.4,No,No,-23.7951,133.889
2/10/2014,2,23.1,37.7,0,13.2,9.8,56,15,28,39,27,1007.4,1002.8,1,7,32.1,37.3,No,No,-23.7951,133.889
2/11/2014,2,26,36.8,0,11.2,11.1,44,26,19,50,36,1006,1002.6,3,6,30.4,34.8,No,No,-23.7951,133.889
2/12/2014,2,25.1,36.1,0,16,11.3,63,31,35,56,33,1006,1002.4,6,6,28.6,35.2,No,No,-23.7951,133.889
2/13/2014,2,24.9,38,0,13.2,9.4,52,24,30,58,30,1007.8,1002.9,5,7,29.3,36.5,No,No,-23.7951,133.889
2/14/2014,2,28,37.2,0,12,8.4,52,28,35,59,37,1004.2,999,7,7,29.6,35.2,No,No,-23.7951,133.889
2/15/2014,2,25.1,33.8,0,13.4,7.6,52,20,22,61,39,1003.5,1000.1,7,7,26.9,33.3,No,No,-23.7951,133.889
2/16/2014,2,21.8,32.2,0,12.4,12.4,37,19,9,50,31,1008.6,1005.5,7,2,24.7,30.8,No,No,-23.7951,133.889
2/17/2014,2,17.6,33.7,0,12.2,12.6,41,28,19,33,16,1009.4,1006,1,0,25.2,31.4,No,No,-23.7951,133.889
2/18/2014,2,14.5,35.3,0,12.6,12.7,72,15,24,20,10,1009.1,1004.5,0,0,27.3,33.4,No,No,-23.7951,133.889
2/19/2014,2,17.8,32.2,0,14.2,12.5,44,26,19,26,24,1008.9,1005.9,0,0,25.6,30.9,No,No,-23.7951,133.889
2/20/2014,2,14.3,29.9,0,12,12.4,54,30,28,36,17,1013.2,1010.2,0,0,21.5,28.7,No,No,-23.7951,133.889
